"Authors","Year","Title","Journal","Doi","URL","Human","No access","Lat_Deg","Lat_Min","Lat_Sec","Lat_NS","Lon_Deg","Lon_Min","Lon_Sec","Lon_EW","Location","Habitat","Target_Habitat","Experiment","Sample_Diameter_mm","Sample_Area_mm2","Sample_Depth_mm","Sample_Volume_mm3","Sample_Weight_g","Number_Sites","Samples_Per_Site","Total_Number_Samples","Method","Method_Volume_mm3","Method_Volume_Fraction","Method_Weight_g","Total_Seeds","Total_Species","Seed_density_m2","Seed_density_litre","Pos_Species","Neg_Species","Comments","Action required","","","","","","","","","","","","","",""
"Verhofstad, MJJM; Alirangues Nunez, MM; Reichman, EP; van Donk, E; Lamers, LPM; Bakker, ES","2017","Mass development of monospecific submerged macrophyte vegetation after the restoration of shallow lakes: Roles of light, sediment nutrient levels, and propagule density","AQUATIC BOTANY","10.1016/j.aquabot.2017.04.004","http://doi.org/10.1016/j.aquabot.2017.04.004","NSH","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Guo, J; Jiang, HB; Bian, HF; Sheng, LX; He, CG; Gao, YZ","2017","Natural succession is a feasible approach for cultivated peatland restoration in Northeast China","ECOLOGICAL ENGINEERING","10.1016/j.ecoleng.2017.04.001","http://doi.org/10.1016/j.ecoleng.2017.04.001","NSH","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Wyse, SV; Dickie, JB","2017","Predicting the global incidence of seed desiccation sensitivity","JOURNAL OF ECOLOGY","10.1111/1365-2745.12725","http://doi.org/10.1111/1365-2745.12725","NSH","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Miller, BP; Sinclair, EA; Menz, MHM; Elliott, CP; Bunn, E; Commander, LE; Dalziell, E; David, E; Davis, B; Erickson, TE; Golos, PJ; Krauss, SL; Lewandrowski, W; Mayence, CE; Merino-Martin, L; Merritt, DJ; Nevill, PG; Phillips, RD; Ritchie, AL; Ruoss, S; Stevens, JC","2017","A framework for the practical science necessary to restore sustainable, resilient, and biodiverse ecosystems","RESTORATION ECOLOGY","10.1111/rec.12475","http://doi.org/10.1111/rec.12475","NSH","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Li, N; Bai, B; Li, XH; An, SQ; Lu, CH","2017","Dispersal of remnant endangered trees in a fragmented and disturbed forest by frugivorous birds","JOURNAL OF PLANT RESEARCH","10.1007/s10265-017-0915-7","http://doi.org/10.1007/s10265-017-0915-7","NSH","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Cohen, Y; Roei, I; Blank, L; Goldshtein, E; Eizenberg, H","2017","Spatial Spread of the Root Parasitic Weed Phelipanche aegyptiaca in Processing Tomatoes by Using Ecoinformatics and Spatial Analysis","FRONTIERS IN PLANT SCIENCE","10.3389/fpls.2017.00973","http://doi.org/10.3389/fpls.2017.00973","NSH","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Duan, JJ; Bauer, LS; Van Driesche, RG","2017","Emerald ash borer biocontrol in ash saplings: The potential for early stage recovery of North American ash trees","FOREST ECOLOGY AND MANAGEMENT","10.1016/j.foreco.2017.03.024","http://doi.org/10.1016/j.foreco.2017.03.024","NSH","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Dawson, SK; Kingsford, RT; Berney, P; Catford, JA; Keith, DA; Stoklosa, J; Hemmings, FA","2017","Contrasting influences of inundation and land use on the rate of floodplain restoration","AQUATIC CONSERVATION-MARINE AND FRESHWATER ECOSYSTEMS","10.1002/aqc.2749","http://doi.org/10.1002/aqc.2749","NSH","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Zak, D; Meyer, N; Cabezas, A; Gelbrecht, J; Mauersberger, R; Tiemeyer, B; Wagner, C; McInnes, R","2017","Topsoil removal to minimize internal eutrophication in rewetted peatlands and to protect downstream systems against phosphorus pollution: A case study from NE Germany","ECOLOGICAL ENGINEERING","10.1016/j.ecoleng.2015.12.030","http://doi.org/10.1016/j.ecoleng.2015.12.030","NSH","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Handayani, VDS; Tanno, Y; Yamashita, M; Tobina, H; Ichihara, M; Ishida, Y; Sawada, H","2017","Improved physical control of glyphosate-resistant Italian ryegrass (Lolium multiflorum) on rice paddy levees in Japan","WEED BIOLOGY AND MANAGEMENT","10.1111/wbm.12121","http://doi.org/10.1111/wbm.12121","NSH","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"den Hollander, F; Pederzani, G","2017","Multi-colony Wright-Fisher with seed-bank","INDAGATIONES MATHEMATICAE-NEW SERIES","10.1016/j.indag.2017.02.002","http://doi.org/10.1016/j.indag.2017.02.002","NSH","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Ferreira, MC; Vieira, DLM","2017","Topsoil for restoration: Resprouting of root fragments and germination of pioneers trigger tropical dry forest regeneration","ECOLOGICAL ENGINEERING","10.1016/j.ecoleng.2017.03.006","http://doi.org/10.1016/j.ecoleng.2017.03.006","NSH","","15","34","","S","47","53","","W","Brazil","Forest","","","95","","80","","","1","90","90","Emergence","","","","","46","","29","","","","","","","","","","","","","","","","","",""
"Zhang, M; Chen, FQ; Wu, Y; Ma, YR; Guan, SP; Huang, YW","2017","Characteristics of the soil seed bank of planted and natural restored draw-down zones in the Three Gorges Reservoir Region","ECOLOGICAL ENGINEERING","10.1016/j.ecoleng.2017.03.011","http://doi.org/10.1016/j.ecoleng.2017.03.011","NSH","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Curry, HA","2017","From working collections to the World Germplasm Project: agricultural modernization and genetic conservation at the Rockefeller Foundation","HISTORY AND PHILOSOPHY OF THE LIFE SCIENCES","10.1007/s40656-017-0131-8","http://doi.org/10.1007/s40656-017-0131-8","NSH","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Paniw, M; Quintana-Ascencio, PF; Ojeda, F; Salguero-Gomez, R","2017","Accounting for uncertainty in dormant life stages in stochastic demographic models","OIKOS","10.1111/oik.03696","http://doi.org/10.1111/oik.03696","NSH","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Daibes, LF; Zupo, T; Silveira, FAO; Fidelis, A","2017","A field perspective on effects of fire and temperature fluctuation on Cerrado legume seeds","SEED SCIENCE RESEARCH","10.1017/S096025851700006X","http://doi.org/10.1017/S096025851700006X","NSH","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Metzner, K; Gachet, S; Rocarpin, P; Saatkamp, A","2017","Seed bank, seed size and dispersal in moisture gradients of temporary pools in Southern France","BASIC AND APPLIED ECOLOGY","10.1016/j.baae.2017.06.003","http://doi.org/10.1016/j.baae.2017.06.003","NSH","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Study definitely looked at seed bank richness and abundance, but only reports the stats, not the actual numbers","Contact authors","","","","","","","","","","","","","",""
"Elliott, GD; Wang, SP; Fuller, BJ","2017","Cryoprotectants: A review of the actions and applications of cryoprotective solutes that modulate cell recovery from ultra-low temperatures","CRYOBIOLOGY","10.1016/j.cryobiol.2017.04.004","http://doi.org/10.1016/j.cryobiol.2017.04.004","NSH","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Mummey, DL; Ramsey, PW","2017","Can Sainfoin Improve Conditions for Establishment of Native Forbs in Crested Wheatgrass Stands?","ECOLOGICAL RESTORATION","10.3368/er.35.2.127","http://doi.org/10.3368/er.35.2.127","NSH","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Clements, H; Bierzychudek, P","2017","Can the Persistent Seed Bank Contribute to the Passive Restoration of Urban Forest Fragments After Invasive Species Removal?","ECOLOGICAL RESTORATION","10.3368/er.35.2.156","http://doi.org/10.3368/er.35.2.156","NSH","","45","27","21","N","122","40","9","W","Urban forests, southwest Portland, Oregon","Forest","Forest","","50","","100","","","3","","462","Emergence","92400000","","","1555","53","","","15","25","Invaded urban yet intact forests; forest species; non-native species","","","","","","","","","","","","","","",""
"Nogueira, C; Bugalho, MN; Pereira, JS; Caldeira, MC","2017","Extended autumn drought, but not nitrogen deposition, affects the diversity and productivity of a Mediterranean grassland","ENVIRONMENTAL AND EXPERIMENTAL BOTANY","10.1016/j.envexpbot.2017.03.005","http://doi.org/10.1016/j.envexpbot.2017.03.005","JP","","38","49","45","N","8","47","28","W","Companhia das Lezírias, north-east of Lisbon, Portugal","Grassland","","","","100000","30","","","1","35","35","Emergence","","","","","54","","","","","Drought and N treatments in greenhouse. ","","","","","","","","","","","","","","",""
"Sousa, TR; Costa, FRC; Bentos, TV; Leal, N; Mesquita, RCG; Ribeiro, IO","2017","The effect of forest fragmentation on the soil seed bank of Central Amazonia","FOREST ECOLOGY AND MANAGEMENT","10.1016/j.foreco.2017.03.020","http://doi.org/10.1016/j.foreco.2017.03.020","NSH","","2","25","","S","59","50","","W","Amazon forest fragments","Forest","","","","22500","30","","","12","45","540","Emergence","324000000","","","4289","64","","","","","It's not clear whether they used everything for germination or not. ","","","","","","","","","","","","","","",""
"Xu, CY; Liu, HY; Anenkhonov, OA; Korolyuk, AY; Sandanov, DV; Balsanova, LD; Naidanov, BB; Wu, XC","2017","Long-term forest resilience to climate change indicated by mortality, regeneration, and growth in semiarid southern Siberia","GLOBAL CHANGE BIOLOGY","10.1111/gcb.13582","http://doi.org/10.1111/gcb.13582","JP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Kolar, J; Kucerova, A; Jakubec, P; Vymazal, J","2017","Seed bank of Littorella uniflora (L.) Asch in the Czech Republic, Central Europe: does burial depth and sediment type influence seed germination?","HYDROBIOLOGIA","10.1007/s10750-017-3109-3","http://doi.org/10.1007/s10750-017-3109-3","JP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Lee, SH; Sorensen, JW; Grady, KL; Tobin, TC; Shade, A","2017","Divergent extremes but convergent recovery of bacterial and archaeal soil communities to an ongoing subterranean coal mine fire","ISME JOURNAL","10.1038/ismej.2017.1","http://doi.org/10.1038/ismej.2017.1","JP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Jia, FQ; Tiyip, T; Wu, N; Tian, CY; Zhang, YM","2017","Characteristics of soil seed banks at different geomorphic positions within the longitudinal sand dunes of the Gurbantunggut Desert, China","JOURNAL OF ARID LAND","10.1007/s40333-017-0055-x","http://doi.org/10.1007/s40333-017-0055-x","JP","","44","36","","N","88","14","","E","Gurbantunggut Desert, China","Grassland","","","","10000","100","","","3","525","","Emergence","","","","667","17","","","","","Dunes in the Desert","","","","","","","","","","","","","","",""
"Hong, MG; Nam, BE; Kim, JG","2017","Effects of Soil Fertility on Early Development of Wetland Vegetation from Soil Seed Bank: Focusing on Biomass Production and Plant Species Diversity","JOURNAL OF PLANT BIOLOGY","10.1007/s12374-016-0572-8","http://doi.org/10.1007/s12374-016-0572-8","JP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Yang, J; Yan, PB; He, RX; Song, XQ","2017","Exploring land-use legacy effects on taxonomic and functional diversity of woody plants in a rapidly urbanizing landscape","LANDSCAPE AND URBAN PLANNING","10.1016/j.landurbplan.2017.02.003","http://doi.org/10.1016/j.landurbplan.2017.02.003","JP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"de Casas, RR; Willis, CG; Pearse, WD; Baskin, CC; Baskin, JM; Cavender-Bares, J","2017","Global biogeography of seed dormancy is determined by seasonality and seed size: a case study in the legumes","NEW PHYTOLOGIST","10.1111/nph.14498","http://doi.org/10.1111/nph.14498","JP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Li, CJ; Li, WT; Liu, JY; Zhang, XM; Zhang, PD","2017","Zostera marina Seed Burial can be Enhanced by Manila Clam Ruditapes philippinarum: A Microcosm Study","OCEAN SCIENCE JOURNAL","10.1007/s12601-017-0016-5","http://doi.org/10.1007/s12601-017-0016-5","JP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Navarro-Cano, JA; Schwienbacher, E; Sanchez-Balibrea, J; Erschbamer, B","2017","The role of seed traits as segregation factors of hybrids in wild populations of Cistus (Cistaceae)","PLANT BIOSYSTEMS","10.1080/11263504.2016.1186125","http://doi.org/10.1080/11263504.2016.1186125","JP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Carta, A; Skourti, E; Mattana, E; Vandelook, F; Thanos, CA","2017","Photoinhibition of seed germination: occurrence, ecology and phylogeny","SEED SCIENCE RESEARCH","10.1017/S0960258517000137","http://doi.org/10.1017/S0960258517000137","JP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Jeon, W; Kim, K","2017","Optimal Weed Control Strategies in Rice Production under Dynamic and Static Decision Rules in South Korea","SUSTAINABILITY","10.3390/su9060956","http://doi.org/10.3390/su9060956","JP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
