"Author","Year","Title","Journal","Doi","URL"
"Blazek, P; Leps, J; Fajmon, K; Tesitel, J",2016,"Response of two hemiparasitic Orobanchaceae species to mowing dates: implications for grassland conservation and restoration practice","PLANT ECOLOGY AND EVOLUTION","10.5091/plecevo.2016.1114","http://doi.org/10.5091/plecevo.2016.1114"
"Goplen, JJ; Sheaffer, CC; Becker, RL; Coulter, JA; Breitenbach, FR; Behnken, LM; Johnson, GA; Gunsolus, JL",2016,"Giant Ragweed (Ambrosia trifida) Seed Production and Retention in Soybean and Field Margins","WEED TECHNOLOGY","10.1614/WT-D-15-00116.1","http://doi.org/10.1614/WT-D-15-00116.1"
"Carrnona, CP; Navarro, E; Peco, B",2016,"Fungal-mediated mortality explains the different effects of dung leachates on the germination response of grazing increaser and decreaser species","ACTA OECOLOGICA-INTERNATIONAL JOURNAL OF ECOLOGY","10.1016/j.actao.2015.12.004","http://doi.org/10.1016/j.actao.2015.12.004"
"Joet, T; Ourcival, JM; Capelli, M; Dussert, S; Morin, X",2016,"Explanatory ecological factors for the persistence of desiccation-sensitive seeds in transient soil seed banks: Quercus ilex as a case study","ANNALS OF BOTANY","10.1093/aob/mcv139","http://doi.org/10.1093/aob/mcv139"
"Ellison, AM; Plotkin, AAB; Khalid, S",2016,"Foundation Species Loss and Biodiversity of the Herbaceous Layer in New England Forests","FORESTS","10.3390/f7010009","http://doi.org/10.3390/f7010009"
"Casanova, MT",2016,"Historical water-plant occurrence and environmental change in two contrasting catchments","MARINE AND FRESHWATER RESEARCH","10.1071/MF14189","http://doi.org/10.1071/MF14189"
"Jaganathan, GK",2016,"Influence of maternal environment in developing different levels of physical dormancy and its ecological significance","PLANT ECOLOGY","10.1007/s11258-015-0560-y","http://doi.org/10.1007/s11258-015-0560-y"
"Hill, EC; Renner, KA; VanGessel, MJ; Bellinder, RR; Scott, BA",2016,"Late-Season Weed Management to Stop Viable Weed Seed Production","WEED SCIENCE","10.1614/WS-D-15-00096.1","http://doi.org/10.1614/WS-D-15-00096.1"
"Reid, MA; Reid, MC; Thoms, MC",2016,"Ecological significance of hydrological connectivity for wetland plant communities on a dryland floodplain river, MacIntyre River, Australia","AQUATIC SCIENCES","10.1007/s00027-015-0414-7","http://doi.org/10.1007/s00027-015-0414-7"
"Palinkas, CM; Engelhardt, KAM",2016,"Spatial and temporal patterns of modern (similar to 100 yr) sedimentation in a tidal freshwater marsh: Implications for future sustainability","LIMNOLOGY AND OCEANOGRAPHY","10.1002/lno.10202","http://doi.org/10.1002/lno.10202"
"Bradbury, D; Tapper, SL; Coates, D; McArthur, S; Hankinson, M; Byrne, M",2016,"The role of fire and a long-lived soil seed bank in maintaining persistence, genetic diversity and connectivity in a fire-prone landscape","JOURNAL OF BIOGEOGRAPHY","10.1111/jbi.12601","http://doi.org/10.1111/jbi.12601"
"Lal, B; Gautam, P; Raja, R; Tripathi, R; Shahid, M; Mohanty, S; Panda, BB; Bhattacharyya, P; Nayak, AK",2016,"Weed seed bank diversity and community shift in a four-decade-old fertilization experiment in rice-rice system","ECOLOGICAL ENGINEERING","10.1016/j.ecoleng.2015.10.030","http://doi.org/10.1016/j.ecoleng.2015.10.030"
"Etterson, JR; Franks, SJ; Mazer, SJ; Shaw, RG; Gorden, NLS; Schneider, HE; Weber, JJ; Winkler, KJ; Weis, AE",2016,"Project Baseline: An unprecedented resource to study plant evolution across space and time","AMERICAN JOURNAL OF BOTANY","10.3732/ajb.1500313","http://doi.org/10.3732/ajb.1500313"
"Downey, PO; Richardson, DM",2016,"Alien plant invasions and native plant extinctions: a six-threshold framework","AOB PLANTS","10.1093/aobpla/plw047","http://doi.org/10.1093/aobpla/plw047"
"Gioria, M; Pysek, P",2016,"The Legacy of Plant Invasions: Changes in the Soil Seed Bank of Invaded Plant Communities","BIOSCIENCE","10.1093/biosci/biv165","http://doi.org/10.1093/biosci/biv165"
"Zuloaga-Aguilar, S; Orozco-Segovia, A; Briones, O; Pelaez, EJ",2016,"Response of soil seed bank to a prescribed burning in a subtropical pine-oak forest","INTERNATIONAL JOURNAL OF WILDLAND FIRE","10.1071/WF15194","http://doi.org/10.1071/WF15194"
"Bradbury, D; Tapper, SL; Coates, D; Hankinson, M; McArthur, S; Byrne, M",2016,"How does the post-fire facultative seeding strategy impact genetic variation and phylogeographical history? The case of Bossiaea ornata (Fabaceae) in a fire-prone, mediterranean-climate ecosystem","JOURNAL OF BIOGEOGRAPHY","10.1111/jbi.12615","http://doi.org/10.1111/jbi.12615"
"Zhu, ZC; Cozzoli, F; Chu, NY; Salvador, M; Ysebaert, T; Zhang, LQ; Herman, PMJ; Bouma, TJ",2016,"Interactive effects between physical forces and ecosystem engineers on seed burial: a case study using Spartina anglica","OIKOS","10.1111/oik.02340","http://doi.org/10.1111/oik.02340"
"Jaganathan, GK; Liu, BL",2016,"Moving beyond seed storage in tackling plant loss: linking seed collection and re-introduction","PLANT SCIENCE TODAY","10.14719/pst.2016.3.2.202","http://doi.org/10.14719/pst.2016.3.2.202"
"Csontos, P; Kalapos, T; Tamas, J",2016,"Comparison of seed longevity for thirty forest, grassland and weed species of the Central European flora: results of a seed burial experiment","POLISH JOURNAL OF ECOLOGY","10.3161/15052249PJE2016.64.3.002","http://doi.org/10.3161/15052249PJE2016.64.3.002"
"Harker, KN; O'Donovan, JT; Turkington, TK; Blackshaw, RE; Lupwayi, NZ; Smith, EG; Johnson, EN; Pageau, D; Shirtliffe, SJ; Gulden, RH; Rowsell, J; Hall, LM; Willenborg, CJ",2016,"Diverse Rotations and Optimal Cultural Practices Control Wild Oat (Avena fatua)","WEED SCIENCE","10.1614/WS-D-15-00133.1","http://doi.org/10.1614/WS-D-15-00133.1"
"Leon, RG; Ferrell, JA; Sellers, BA",2016,"Seed Production and Control of Sicklepod (Senna obtusifolia) and Pitted Morningglory (Ipomoea lacunosa) with 2,4-D, Dicamba, and Glyphosate Combinations","WEED TECHNOLOGY","10.1614/WT-D-15-00108.1","http://doi.org/10.1614/WT-D-15-00108.1"
"Huang, SB; Gruber, S; Claupein, W",2016,"Field history of imidazolinone-tolerant oilseed rape (Brassica napus) volunteers in following crops under six long-term tillage systems","FIELD CROPS RESEARCH","10.1016/j.fcr.2015.10.019","http://doi.org/10.1016/j.fcr.2015.10.019"
"Tarrason, D; Ravera, F; Reed, MS; Dougill, AJ; Gonzalez, L",2016,"Land degradation assessment through an ecosystem services lens: Integrating knowledge and methods in pastoral semi-arid systems","JOURNAL OF ARID ENVIRONMENTS","10.1016/j.jaridenv.2015.08.002","http://doi.org/10.1016/j.jaridenv.2015.08.002"
"Hovey, RK; Statton, J; Fraser, MW; Ruiz-Montoya, L; Zavala-Perez, A; Rees, M; Stoddart, J; Kendrick, GA",2015,"Strategy for assessing impacts in ephemeral tropical seagrasses","MARINE POLLUTION BULLETIN","10.1016/j.marpolbul.2015.10.054","http://doi.org/10.1016/j.marpolbul.2015.10.054"
"Yao, X; Christensen, MJ; Bao, GS; Zhang, CP; Li, XZ; Li, CJ; Nan, ZB",2015,"A toxic endophyte-infected grass helps reverse degradation and loss of biodiversity of over-grazed grasslands in northwest China","SCIENTIFIC REPORTS","10.1038/srep18527","http://doi.org/10.1038/srep18527"
"Alignier, A; Baudry, J",2015,"Changes in management practices over time explain most variation in vegetation of field margins in Brittany, France","AGRICULTURE ECOSYSTEMS & ENVIRONMENT","10.1016/j.agee.2015.06.008","http://doi.org/10.1016/j.agee.2015.06.008"
"Burrascano, S; Copiz, R; Del Vico, E; Fagiani, S; Giarrizzo, E; Mei, M; Mortelliti, A; Sabatini, FM; Blasi, C",2015,"Wild boar rooting intensity determines shifts in understorey composition and functional traits","COMMUNITY ECOLOGY","10.1556/168.2015.16.2.12","http://doi.org/10.1556/168.2015.16.2.12"
"Yoshihara, Y; Koyama, A; Undarmaa, J; Okuro, T",2015,"Prescribed burning experiments for restoration of degraded semiarid Mongolian steppe","PLANT ECOLOGY","10.1007/s11258-015-0548-7","http://doi.org/10.1007/s11258-015-0548-7"
"Meyer, SE; Masi, M; Clement, S; Davis, TL; Beckstead, J",2015,"Mycelial growth rate and toxin production in the seed pathogen Pyrenophora semeniperda: resource trade-offs and temporally varying selection","PLANT PATHOLOGY","10.1111/ppa.12377","http://doi.org/10.1111/ppa.12377"
"French, K; Watts, E",2015,"Patterns of loss of biodiversity associated with invasion by Chrysanthemoides monilifera subsp monilifera (boneseed) across a large geographic region","WEED RESEARCH","10.1111/wre.12168","http://doi.org/10.1111/wre.12168"
"Elsey-Quirk, T; Leck, MA",2015,"Patterns of seed bank and vegetation diversity along a tidal freshwater river","AMERICAN JOURNAL OF BOTANY","10.3732/ajb.1500314","http://doi.org/10.3732/ajb.1500314"
"Escobar, EDF; Cardoso, VJM",2015,"Longevity of seeds and soil seed bank of the Cerrado tree Miconia chartacea (Melastomataceae)","SEED SCIENCE RESEARCH","10.1017/S0960258515000173","http://doi.org/10.1017/S0960258515000173"
"Brogi, A; Pernollet, CA; Gauthier-Clerc, M; Guillemain, M",2015,"Waterfowl foraging in winter-flooded ricefields: Any agronomic benefits for farmers?","AMBIO","10.1007/s13280-015-0678-0","http://doi.org/10.1007/s13280-015-0678-0"
"Ribeiro, DD",2015,"Productive diversification, income generation and increase in rural settlements from creole maize","ATELIE GEOGRAFICO","10.5216/ag.v9i3.29983","http://doi.org/10.5216/ag.v9i3.29983"
"Liu, Q; Chen, J; Corlett, RT; Fan, XL; Yu, DL; Yang, HP; Gao, JY",2015,"Orchid conservation in the biodiversity hotspot of southwestern China","CONSERVATION BIOLOGY","10.1111/cobi.12584","http://doi.org/10.1111/cobi.12584"
"Kapusta, P; Szarek-Lukaszewska, G; Jedrzejczyk-Korycinska, M; Zagorna, M",2015,"Do heavy-metal grassland species survive under a Scots pine canopy during early stages of secondary succession?","FOLIA GEOBOTANICA","10.1007/s12224-015-9232-x","http://doi.org/10.1007/s12224-015-9232-x"
"dos Santos, P; Matias, H; Deus, E; Aguas, A; Silva, JS",2015,"Fire effects on capsules and encapsulated seeds from Eucalyptus globulus in Portugal","PLANT ECOLOGY","10.1007/s11258-015-0544-y","http://doi.org/10.1007/s11258-015-0544-y"
"Ferreras, AE; Giorgis, MA; Tecco, PA; Cabido, MR; Funes, G",2015,"Impact of Ligustrum lucidum on the soil seed bank in invaded subtropical seasonally dry woodlands (Cordoba, Argentina)","BIOLOGICAL INVASIONS","10.1007/s10530-015-0977-1","http://doi.org/10.1007/s10530-015-0977-1"
"Calcada, EA; Lenoir, J; Plue, J; Broeckx, LS; Closset-Kopp, D; Hermy, M; Decocq, G",2015,"Spatial patterns of water-deposited seeds control plant species richness and composition in riparian forest landscapes","LANDSCAPE ECOLOGY","10.1007/s10980-015-0236-y","http://doi.org/10.1007/s10980-015-0236-y"
"Crawford, M; Davies, S; Griffith, A",2015,"Predicting metapopulation responses of a tidal wetland annual to environmental stochasticity and water dispersal through an individual-based model","ECOLOGICAL MODELLING","10.1016/j.ecolmodel.2015.08.019","http://doi.org/10.1016/j.ecolmodel.2015.08.019"
"Clarke, PJ; Lawes, MJ; Murphy, BP; Russell-Smith, J; Nano, CEM; Bradstock, R; Enright, NJ; Fontaine, JB; Gosper, CR; Radford, I; Midgley, JJ; Gunton, RM",2015,"A synthesis of postfire recovery traits of woody plants in Australian ecosystems","SCIENCE OF THE TOTAL ENVIRONMENT","10.1016/j.scitotenv.2015.04.002","http://doi.org/10.1016/j.scitotenv.2015.04.002"
"Chai, M; Zhu, XP; Cui, HX; Jiang, CD; Zhang, JZ; Shi, L",2015,"Lily Cultivars Have Allelopathic Potential in Controlling Orobanche aegyptiaca Persoon","PLOS ONE","10.1371/journal.pone.0142811","http://doi.org/10.1371/journal.pone.0142811"
"Dalke, IV; Chadin, IF; Zakhozhiy, IG; Malyshev, RV; Maslova, SP; Tabalenkova, GN; Golovko, TK",2015,"Traits of Heracleum sosnowskyi Plants in Monostand on Invaded Area","PLOS ONE","10.1371/journal.pone.0142833","http://doi.org/10.1371/journal.pone.0142833"
"Cai, M; Nie, Y; Chi, CQ; Tang, YQ; Li, Y; Wang, XB; Liu, ZS; Yang, YF; Zhou, JZ; Wu, XL",2015,"Crude oil as a microbial seed bank with unexpected functional potentials","SCIENTIFIC REPORTS","10.1038/srep16057","http://doi.org/10.1038/srep16057"
"Robertson, DG",2015,"Silver Bullets and Seed Banks A Material Analysis of Conspiracist Millennialism","NOVA RELIGIO-JOURNAL OF ALTERNATIVE AND EMERGENT RELIGIONS","10.1525/nr.2015.19.2.83","http://doi.org/10.1525/nr.2015.19.2.83"
"Little, CJ; Jagerbrand, AK; Molau, U; Alatalo, JM",2015,"Community and species-specific responses to simulated global change in two subarctic-alpine plant communities","ECOSPHERE","10.1890/ES14-00427.1","http://doi.org/10.1890/ES14-00427.1"
"Brown, CD; Liu, JX; Yan, GH; Johnstone, JF",2015,"Disentangling legacy effects from environmental filters of postfire assembly of boreal tree assemblages","ECOLOGY","10.1890/14-2302.1","http://doi.org/10.1890/14-2302.1"
"Bockelmann, J; Wieser, D; Tremetsberger, K; Sumberova, K; Bernhardt, KG",2015,"ISOLATION OF NUCLEAR MICROSATELLITE MARKERS FOR CYPERUS FUSCUS (CYPERACEAE)","APPLICATIONS IN PLANT SCIENCES","10.3732/apps.1500071","http://doi.org/10.3732/apps.1500071"
"Livermore, JA; Jones, SE",2015,"Local-global overlap in diversity informs mechanisms of bacterial biogeography","ISME JOURNAL","10.1038/ismej.2015.51","http://doi.org/10.1038/ismej.2015.51"
"Laube, J; Sparks, TH; Bassler, C; Menzel, A",2015,"Small differences in seasonal and thermal niches influence elevational limits of native and invasive Balsams","BIOLOGICAL CONSERVATION","10.1016/j.biocon.2015.08.019","http://doi.org/10.1016/j.biocon.2015.08.019"
"Nurse, RE; Darbyshire, SJ; Simard, MJ",2015,"Impact of post-anthesis glyphosate on woolly cupgrass seed production, seed weight and seed viability","CANADIAN JOURNAL OF PLANT SCIENCE","10.4141/CJPS-2015-166","http://doi.org/10.4141/CJPS-2015-166"
"He, MX; Li, HY; Mo, XQ",2015,"Optimization of application parameters of soil seed bank in vegetation recovery via response surface methodology","ECOLOGICAL ENGINEERING","10.1016/j.ecoleng.2015.09.009","http://doi.org/10.1016/j.ecoleng.2015.09.009"
"Cross, AT; Turner, SR; Merritt, DJ; van Niekerk, A; Renton, M; Dixon, KW; Mucina, L",2015,"Vegetation patterns and hydro-geological drivers of freshwater rock pool communities in the monsoon-tropical Kimberley region, Western Australia","JOURNAL OF VEGETATION SCIENCE","10.1111/jvs.12318","http://doi.org/10.1111/jvs.12318"
"Ferreira, MC; Walter, BMT; Vieira, DLM",2015,"Topsoil translocation for Brazilian savanna restoration: propagation of herbs, shrubs, and trees","RESTORATION ECOLOGY","10.1111/rec.12252","http://doi.org/10.1111/rec.12252"
"Perry, GLW; Wilmshurst, JM; Ogden, J; Enright, NJ",2015,"Exotic Mammals and Invasive Plants Alter Fire-Related Thresholds in Southern Temperate Forested Landscapes","ECOSYSTEMS","10.1007/s10021-015-9898-1","http://doi.org/10.1007/s10021-015-9898-1"
"Ruiz-Gonzalez, C; Nino-Garcia, JP; del Giorgio, PA",2015,"Terrestrial origin of bacterial communities in complex boreal freshwater networks","ECOLOGY LETTERS","10.1111/ele.12499","http://doi.org/10.1111/ele.12499"
"Fartmann, T; Borchard, F; Buchholz, S",2015,"Montane heathland rejuvenation by choppering-Effects on vascular plant and arthropod assemblages","JOURNAL FOR NATURE CONSERVATION","10.1016/j.jnc.2015.08.004","http://doi.org/10.1016/j.jnc.2015.08.004"
"Sotomayor, DA; Gutierrez, JR",2015,"Seed bank of desert annual plants along an aridity gradient in the southern Atacama coastal desert","JOURNAL OF VEGETATION SCIENCE","10.1111/jvs.12321","http://doi.org/10.1111/jvs.12321"
"Freedman, ZB; Romanowicz, KJ; Upchurch, RA; Zak, DR",2015,"Differential responses of total and active soil microbial communities to long-term experimental N deposition","SOIL BIOLOGY & BIOCHEMISTRY","10.1016/j.soilbio.2015.08.014","http://doi.org/10.1016/j.soilbio.2015.08.014"
"Schwentner, M; Richter, S",2015,"Stochastic effects associated with resting egg banks lead to genetically differentiated active populations in large branchiopods from temporary water bodies","HYDROBIOLOGIA","10.1007/s10750-015-2382-2","http://doi.org/10.1007/s10750-015-2382-2"
"Ghermandi, L; Gonzalez, S; Franzese, J; Oddi, F",2015,"Effects of volcanic ash deposition on the early recovery of gap vegetation in Northwestern Patagonian steppes","JOURNAL OF ARID ENVIRONMENTS","10.1016/j.jaridenv.2015.06.020","http://doi.org/10.1016/j.jaridenv.2015.06.020"
"Zhou, YM; Lu, JJ; Tan, DY; Baskin, CC; Baskin, JM",2015,"Seed Germination Ecology of the Cold Desert Annual Isatis violascens (Brassicaceae): Two Levels of Physiological Dormancy and Role of the Pericarp","PLOS ONE","10.1371/journal.pone.0140983","http://doi.org/10.1371/journal.pone.0140983"
"Masson, S; Gauvain, M; Mesleard, F; Dutoit, T",2015,"Impacts of water stress removal and disturbance regimes on Mediterranean dry grasslands diversity and succession","PLANT ECOLOGY","10.1007/s11258-015-0513-5","http://doi.org/10.1007/s11258-015-0513-5"
"Hager, HA; Quinn, LD; Barney, JN; Voigt, TB; Newman, JA",2015,"Germination and establishment of bioenergy grasses outside cultivation: a multi-region seed addition experiment","PLANT ECOLOGY","10.1007/s11258-015-0516-2","http://doi.org/10.1007/s11258-015-0516-2"
"Vieira, MD; Bonilha, CL; Boldrini, II; Overbeck, GE",2015,"The seed bank of subtropical grasslands with contrasting land-use history in southern Brazil","ACTA BOTANICA BRASILICA","10.1590/0102-33062015abb0026","http://doi.org/10.1590/0102-33062015abb0026"
"Alonso-Saez, L; Diaz-Perez, L; Moran, XAG",2015,"The hidden seasonality of the rare biosphere in coastal marine bacterioplankton","ENVIRONMENTAL MICROBIOLOGY","10.1111/1462-2920.12801","http://doi.org/10.1111/1462-2920.12801"
"Wu, CX; Owen, MDK",2015,"When is the Best Time to Emerge-II: Seed Mass, Maturation, and Afterripening of Common Waterhemp (Amaranthus tuberculatus) Natural Cohorts","WEED SCIENCE","10.1614/WS-D-15-00017.1","http://doi.org/10.1614/WS-D-15-00017.1"
"Shen, XX; Chai, MW; Xiang, J; Li, RL; Qiu, GY",2015,"Survival strategies of Ammopiptanthus mongolicus and Zygophyllum xanthoxylon in saline and drought environments, northwest China","ACTA PHYSIOLOGIAE PLANTARUM","10.1007/s11738-015-1962-0","http://doi.org/10.1007/s11738-015-1962-0"
"Jongen, M; Hellmann, C; Unger, S",2015,"Species-specific adaptations explain resilience of herbaceous understorey to increased precipitation variability in a Mediterranean oak woodland","ECOLOGY AND EVOLUTION","10.1002/ece3.1662","http://doi.org/10.1002/ece3.1662"
"Sottile, GD; Meretta, PE; Tonello, MS; Bianchi, MM; Mancini, MV",2015,"Disturbance induced changes in species and functional diversity in southern Patagonian forest-steppe ecotone","FOREST ECOLOGY AND MANAGEMENT","10.1016/j.foreco.2015.05.025","http://doi.org/10.1016/j.foreco.2015.05.025"
